,Unnamed: 0,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid
561,561,FAA9AL2100206137,G3M5R2,28-11-2020 00:00,Jammu,Jammu,Audio & Video,Headphones,4.3,1,599,599,18%,Tier_2,0,0,Realme,No,No
562,562,FABBA12100606493,G3M5R2,21-08-2020 00:00,Jammu,Jammu,Mobiles & Accessories,Mobiles,4.4,1,18999,18999,18%,Tier_2,0,0,Realme,No,1st Wave
563,563,FABAOS2100040381,G3M5R2,07-06-2020 00:00,Jammu,Jammu,Mobiles & Accessories,Mobiles,4.4,1,19999,19999,18%,Tier_2,0,0,Realme,No,1st Wave
564,564,FAE3252100019616,G3M5R2,29-10-2020 00:00,Jammu,Jammu,"Kitchen, Cookware & Serveware","Knives, Choppers & Cutters",4.4,1,219,186,18%,Tier_2,16,0,Pigeon,No,1st Wave
565,565,FAAVUF2102948048,G3M5R2,13-11-2020 00:00,Jammu,Jammu,Home & Kitchen,Kitchen Appliances,4.5,1,1649,1649,18%,Tier_2,0,0,Philips,Yes,No
566,566,FAB5XY2100000994,G3M5R2,09-11-2020 00:00,Jammu,Jammu,Pet Supplies,Dogs,4.6,1,966,966,18%,Tier_2,0,0,Pedigree,Yes,No
567,567,FAAXXV2100427854,G3M5R2,03-07-2021 00:00,Jammu,Jammu,Home & Kitchen,Home Appliances,4.1,1,1499,1499,18%,Tier_2,0,0,Orient,Yes,No
568,568,FAB3T32100154254,G3M5R2,11-07-2020 00:00,Jammu,Jammu,Beauty and Grooming,Body & Face Skin Care,4.3,1,329,329,18%,Tier_2,0,0,WOW,Yes,1st Wave
569,569,FACC4I21010036883,G3M5R2,07-04-2020 00:00,Jammu,Jammu,Home & Kitchen,Home Appliances,4.4,1,32490,32490,28%,Tier_2,0,0,Whirlpool,No,1st Wave
570,570,FACC4I2100036883,G3M5R2,14-12-2020 00:00,Jammu,Jammu,Beauty and Grooming,Body & Face Skin Care,4.3,1,266,266,18%,Tier_2,0,0,VLCC,No,No
571,571,FAA2992100099706,G3M5R2,14-12-2020 00:00,Jammu,Jammu,Health Care,Home Medical Supplies,3.2,1,190,190,12%,Tier_2,0,0,TRUE,No,No
572,572,FADAUP2200950494,G3M5R3,19-04-2021 00:00,Delhi,Najafgarh,Beauty and Grooming,Body & Face Skin Care,4.3,1,358,358,18%,Tier_1,0,0,NIVEA,No,2nd Wave
573,573,FADAYP2200955694,G3M5R3,19-04-2021 00:00,Delhi,Najafgarh,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.3,1,152,144,18%,Tier_1,6,0,Nimwash,No,2nd Wave
574,574,FAC9462201695397,G3M5R3,05-10-2021 00:00,Delhi,Najafgarh,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.3,3,456,456,18%,Tier_1,0,0,Nimwash,No,No
575,575,FABX742100570139,G3M5R3,18-03-2021 00:00,Delhi,Najafgarh,Health Care,Home Medical Supplies,4.1,1,150,150,0%,Tier_1,0,0,Nea,No,No
576,576,FAAOXK2100018421,G3M5R3,03-12-2020 00:00,Delhi,Najafgarh,Health Care,Home Medical Supplies,4.1,1,245,245,0%,Tier_1,0,0,kehklo,No,No
577,577,FAAOXK2200062035,G3M5R3,07-09-2021 00:00,Delhi,Najafgarh,Health Care,Home Medical Supplies,4.1,1,279,270,0%,Tier_1,4,0,kehklo,No,No
578,578,FAE33N2100423480,G3M5R3,18-05-2021 00:00,Delhi,Najafgarh,Health Care,Home Medical Supplies,4.1,1,469,454,0%,Tier_1,4,0,kehklo,No,2nd Wave
579,579,FAE33N2100033480,G3M5R3,15-01-2021 00:00,Delhi,Najafgarh,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,1.7,1,259,259,18%,Tier_1,0,0,JLT,No,No
580,580,FAD6N12200004407,G3M5R3,23-05-2021 00:00,Delhi,Najafgarh,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.2,3,372,372,18%,Tier_1,0,0,IFB,No,2nd Wave
581,581,FAEWJX2100944644,G3M5R3,21-12-2020 00:00,Delhi,Najafgarh,Computers,Laptop Accessories,4.3,1,1349,1349,18%,Tier_1,0,0,HP,No,No
582,582,FAAVUF2103621933,G3M5R3,25-12-2020 00:00,Delhi,Najafgarh,Computers,Computer Peripherals,3.4,1,351,297,18%,Tier_1,16,0,Havells,No,No
583,583,FAFO7W2200069972,G3M5R3,06-01-2021 00:00,Delhi,Najafgarh,Home & Kitchen,Kitchen Appliances,4.4,1,5249,5249,18%,Tier_1,0,0,BOSCH,No,No
584,584,FAE2542100005241,G3M5R3,20-01-2021 00:00,Delhi,Najafgarh,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,3.8,1,225,225,12%,Tier_1,0,0,BONIRY,No,No
585,585,FAETLP2106663070,G3M5R3,23-03-2021 00:00,Delhi,Najafgarh,Wearable Smart Devices,Smart Watches,4.1,1,2499,2499,18%,Tier_1,0,0,boAt,No,2nd Wave
586,586,FAAABW2200315962,G3M5R3,05-10-2021 00:00,Delhi,Najafgarh,Computers,Computer Peripherals,4.5,1,389,369,18%,Tier_1,6,0,Anchor,No,No
587,587,FAAABWG205315962,G3M5R3,05-10-2021 00:00,Delhi,Najafgarh,Computers,Laptop Accessories,4.4,1,299,299,18%,Tier_1,0,0,Logitech,No,No
588,588,FADH9J2200015665,G3M5R3,30-05-2021 00:00,Delhi,Najafgarh,Exercise & Fitness,Yoga,4,1,299,299,18%,Tier_1,0,0,Adrenex,No,2nd Wave
589,589,FAECP52100000018,G3M5R3,28-06-2020 00:00,Delhi,Najafgarh,Health & Personal Care Appliances,Health Care,3.2,1,240,270,5%,Tier_1,0,13,ZEXA,No,1st Wave
590,590,FAC9462203040001,G3M5R3,06-12-2020 00:00,Delhi,Najafgarh,Home Lighting,Utility Lighting,4.2,1,549,521,12%,Tier_1,6,0,WIPRO,No,No
591,591,FAAABW2102742290,G3M5R3,16-01-2021 00:00,Delhi,Najafgarh,Computers,Network Components,4.3,1,1999,1999,18%,Tier_1,0,0,TP-Link,No,No
592,592,FAB1FU2101766394,G3M5R3,20-01-2021 00:00,Delhi,Najafgarh,Computers,Network Components,4.3,1,1299,1299,18%,Tier_1,0,0,TP-Link,No,No
593,593,FAAVUF2104050864,G3M5R3,24-01-2021 00:00,Delhi,Najafgarh,Computers,Network Components,4.3,1,1299,1299,18%,Tier_1,0,0,TP-Link,Yes,No
594,594,FAEISG2200002476,G3M5R3,05-10-2021 00:00,Delhi,Najafgarh,Computers,Gaming,4.7,1,199,199,18%,Tier_1,0,0,SMULY,No,No
595,595,FAC1F32200014387,G3M5R3,30-05-2021 00:00,Delhi,Najafgarh,Pens & Stationery,Office Supplies,4.2,2,546,546,18%,Tier_1,0,0,Ritco,No,2nd Wave
596,596,FADZXF2101719026,G3M5R3,21-12-2020 00:00,Delhi,Najafgarh,Computers,Laptop Accessories,4.3,1,1349,1349,18%,Tier_1,0,0,HP,No,No
597,597,FAGP3T2200005766,G3M5R3,05-12-2020 00:00,Delhi,Najafgarh,Home Lighting,Utility Lighting,4.3,1,979,979,12%,Tier_1,0,0,PHILIPS,No,No
598,598,FAB1FU2102000201,G3M5R3,18-03-2021 00:00,Delhi,Najafgarh,"Kitchen, Cookware & Serveware",Cookware,4.4,1,1149,1149,18%,Tier_1,0,0,Prestige,No,No
599,599,FAGO5V2200006837,G3M5R3,17-05-2021 00:00,Delhi,Najafgarh,Home Lighting,Utility Lighting,4.2,1,744,744,12%,Tier_1,0,0,PHILIPS,No,2nd Wave
600,600,FABZDC2101925166,G3M5R3,27-12-2020 00:00,Delhi,Najafgarh,Home & Kitchen,Home Appliances,4.1,1,1099,1099,18%,Tier_1,0,0,Orpat,No,No
601,601,FABZDC21019266,G3M5R3,24-07-2020 00:00,Delhi,Najafgarh,Mobiles & Accessories,Mobile Accessories,3.5,2,258,258,12%,Tier_1,0,0,Morenzoprint,No,1st Wave
602,602,FAD50P210004686,G3M5R4,17-10-2020 00:00,Delhi,Ashok Nagar,Mobiles & Accessories,Mobile Accessories,4,1,139,127,5%,Tier_1,9,0,Flipkart,Yes,1st Wave
603,603,FAD58L220002035,G3M5R4,23-04-2021 00:00,Uttar Pradesh,Aligarh,Mobiles & Accessories,Mobiles,3.2,1,9999,9249,18%,Tier_2,8,0,MOTOROLA,No,2nd Wave
604,604,FADX99220000277,G3M5R4,21-09-2021 00:00,Uttar Pradesh,Marthara,Mobiles & Accessories,Mobiles,4.1,1,1285,1285,18%,Tier 3,0,0,Micromax,No,No
605,605,FAC9TA2202522418,G3M5R5,15-06-2021 00:00,Uttarakhand,Rishikesh,Sports,Badminton,4,1,449,449,12%,Tier 3,0,0,YONEX,Yes,No
606,606,FADIDW2200090581,G3M5R5,19-09-2021 00:00,Uttarakhand,Rishikesh,Mobiles & Accessories,Mobile Accessories,3.8,1,130,123,18%,Tier 3,6,0,Vooy,No,No
607,607,FAFJY62200001457,G3M5R5,20-09-2021 00:00,Uttarakhand,Rishikesh,Mobiles & Accessories,Mobile Accessories,3.5,1,229,229,18%,Tier 3,0,0,Syska,No,No
608,608,FAAABW2200810709,G3M5R5,07-01-2021 00:00,Uttarakhand,Rishikesh,Clothing and Accessories,Bottomwear,4.7,1,696,661,5%,Tier 3,6,0,NIKE,No,No
609,609,FAAABW2200675188,G3M5R5,14-06-2021 00:00,Uttarakhand,Rishikesh,Clothing and Accessories,Topwear,4,1,1049,996,5%,Tier 3,6,0,ADIDAS,Yes,No
610,610,FAAAAZ2200546145,G3M5R5,06-10-2021 00:00,Uttarakhand,Rishikesh,Audio & Video,Headphones,3.8,1,1499,1499,18%,Tier 3,0,0,JBL,No,No
611,611,FADBZQ2200060751,G3M5R5,07-04-2021 00:00,Uttarakhand,Rishikesh,Mobiles & Accessories,Mobiles,4.3,1,14499,14499,18%,Tier 3,0,0,Realme,No,2nd Wave
612,612,FAAAEO2200007866,G3M5R5,06-09-2021 00:00,Uttarakhand,Rishikesh,Mobiles & Accessories,Mobiles,4.4,1,18999,18999,18%,Tier 3,0,0,POCO,No,No
613,613,FAAAOC2101256686,G3M5R5,15-10-2020 00:00,Uttarakhand,Rishikesh,Audio & Video,Headphones,3.8,1,1499,1464,18%,Tier 3,3,0,Philips,No,1st Wave
614,614,FACR8Q2200581286,G3M5R5,07-03-2021 00:00,Uttarakhand,Rishikesh,Sports,Badminton,4.1,1,329,312,18%,Tier 3,6,0,LI-NING,No,No
615,615,FADAUP2203876993,G3M5R5,06-10-2021 00:00,Uttarakhand,Rishikesh,Audio & Video,Headphones,3.8,1,1499,1499,18%,Tier 3,0,0,JBL,No,No
616,616,FAB2G32200003435,G3M5R5,06-09-2021 00:00,Uttarakhand,Rishikesh,Mobiles & Accessories,Mobile Accessories,3.2,1,165,165,18%,Tier 3,0,0,iZAP,No,No
617,617,FACB822200001303,G3M5R5,14-06-2021 00:00,Uttarakhand,Rishikesh,Clothing and Accessories,Topwear,4.4,1,759,794,5%,Tier 3,4,8,Bluehaaat,Yes,No
618,618,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Sugar,4.5,1,65,16,0%,Tier_1,76,77,Dhampure,No,No
619,619,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,"Dry Fruit, Nut & Seed",4.2,1,114,59,0%,Tier_1,49,44,Flipkart,No,No
620,620,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Flour and Sooji,4.3,1,57,1,0%,Tier_1,99,88,Pillsbury,No,No
621,621,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Food Products,4.4,1,20,17,0%,Tier_1,15,0,Chukde,No,No
622,622,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Food Products,4.3,1,55,1,0%,Tier_1,99,91,Flipkart,No,No
623,623,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Ghee and Vanaspati,4.3,1,50,32,0%,Tier_1,36,100,Ananda,No,No
624,624,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Food Products,4.2,2,132,110,0%,Tier_1,17,38,MDH,No,No
625,625,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Pulses,4.3,1,90,16,0%,Tier_1,83,56,Kabuli,No,No
626,626,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Spice Powder and Masala,4.4,1,65,54,0%,Tier_1,17,77,mdh,No,No
627,627,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Food Products,4.4,2,84,46,0%,Tier_1,46,60,Flipkart,No,No
628,628,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Pulses,4.4,1,71,57,0%,Tier_1,20,71,Rajdhani,No,No
629,629,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Pulses,4,1,73,59,0%,Tier_1,20,69,Rajdhani,No,No
630,630,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Spice Powder and Masala,4.3,1,79,54,0%,Tier_1,32,64,Catch,No,No
631,631,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,"Dry Fruit, Nut & Seed",4.3,2,300,164,0%,Tier_1,46,17,Wonderland,No,No
632,632,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,Food Products,Food Products,4.2,1,86,83,0%,Tier_1,4,59,Everest,No,No
633,633,FABYDW2102125989,G3M5R6,13-01-2021 00:00,Delhi,Shahadra,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,4.5,1,63,19,0%,Tier_1,70,80,MasterCook,No,No
634,634,FABMU22100122030,G3M5R6,22-01-2021 00:00,Delhi,Shahadra,Home Entertainment,Televisions,4.2,1,37999,34999,28%,Tier_1,8,0,Thomson,Yes,No
635,635,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Ghee and Vanaspati,4.3,1,55,19,0%,Tier_1,66,0,Ananda,No,2nd Wave
636,636,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Pulses,4.5,1,86,85,0%,Tier_1,2,0,Tata,No,2nd Wave
637,637,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Food Products,4,1,190,154,0%,Tier_1,19,0,Desi,No,2nd Wave
638,638,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.4,1,125,1,0%,Tier_1,100,0,CARNIVAL,No,2nd Wave
639,639,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Flour and Sooji,4.4,1,64,19,0%,Tier_1,71,0,Tata,No,2nd Wave
640,640,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Food Products,3.6,1,51,1,0%,Tier_1,99,0,INDIA,No,2nd Wave
641,641,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Food Products,4.4,1,140,104,0%,Tier_1,26,0,Flipkart,No,2nd Wave
642,642,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Flour and Sooji,4.3,1,57,1,0%,Tier_1,99,0,Pillsbury,No,2nd Wave
643,643,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Food Spreads,4.5,1,325,325,0%,Tier_1,0,0,Sundrop,No,2nd Wave
644,644,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Food Products,Pulses,4,1,100,99,0%,Tier_1,1,0,Desi,No,2nd Wave
645,645,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.3,1,168,151,0%,Tier_1,11,0,Ghadi,No,2nd Wave
646,646,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Beauty and Grooming,Bath & Shower,4.4,1,270,229,0%,Tier_1,16,0,CINTHOL,No,2nd Wave
647,647,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.3,1,89,89,0%,Tier_1,0,0,Harpic,No,2nd Wave
648,648,FABYDW2200589707,G3M5R6,22-05-2021 00:00,Delhi,Ashok Nagar,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.3,1,40,40,0%,Tier_1,0,0,Vim,No,2nd Wave
649,649,FAEIKK2100450487,G3M5R6,19-12-2020 00:00,Delhi,Ashok Nagar,Clothing and Accessories,Winter Wear,4.2,1,982,982,5%,Tier_1,0,0,Breil,No,No
650,650,FAC9462004037215,G3M5R6,13-02-2020 00:00,Delhi,Shahadra,Mobiles & Accessories,Mobile Accessories,3.9,1,179,170,18%,Tier_1,6,0,Flipkart,No,No
651,651,FAAAGJ2100752087,G3M5R6,28-02-2021 00:00,Delhi,Shahadra,Clothing and Accessories,Bottomwear,4.3,1,1049,917,5%,Tier_1,13,0,Raymond,No,No
652,652,FACR8Q2102339415,G3M5R6,28-02-2021 00:00,Delhi,Shahadra,Clothing and Accessories,Bottomwear,4.2,1,1429,1409,12%,Tier_1,2,0,Raymond,No,No
653,653,FAETLP2106159307,G3M5R6,28-02-2021 00:00,Delhi,Shahadra,Clothing and Accessories,Bottomwear,4.2,1,1049,1017,5%,Tier_1,4,0,Park,No,No
654,654,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.3,3,240,147,0%,Tier_1,39,0,Flipkart,No,2nd Wave
655,655,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.2,1,50,28,0%,Tier_1,44,0,Flipkart,No,2nd Wave
656,656,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,Breakfast Cereal,4,1,77,71,0%,Tier_1,8,0,Quaker,No,2nd Wave
657,657,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,Sugar,4.5,1,65,18,0%,Tier_1,73,0,DHAMPURE,No,2nd Wave
658,658,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.4,1,150,91,0%,Tier_1,40,0,WONDERLAND,No,2nd Wave
659,659,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,Food Products,4.4,1,42,17,0%,Tier_1,60,0,Flipkart,No,2nd Wave
660,660,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.2,1,114,73,0%,Tier_1,36,0,Flipkart,No,2nd Wave
661,661,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.2,1,575,366,0%,Tier_1,37,0,Happilo,No,2nd Wave
662,662,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,Food Spreads,4.5,1,249,230,0%,Tier_1,8,0,Sundrop,No,2nd Wave
663,663,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.4,1,149,1,0%,Tier_1,100,0,Farmley,No,2nd Wave
664,664,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,Flour and Sooji,4.3,1,55,1,0%,Tier_1,99,0,Rajdhani,No,2nd Wave
665,665,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,Pulses,4.3,1,90,18,0%,Tier_1,80,0,Kabuli,No,2nd Wave
666,666,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.1,1,150,97,0%,Tier_1,36,0,Wonderland,No,2nd Wave
667,667,FABYDW2200282886,G3M5R6,28-04-2021 00:00,Delhi,Ashok Nagar,Food Products,"Dry Fruit, Nut & Seed",4.1,1,150,91,0%,Tier_1,40,0,WONDERLAND,No,2nd Wave
668,668,FAB1FU2101931605,G3M5R6,28-02-2021 00:00,Delhi,Shahadra,Clothing and Accessories,Bottomwear,4.2,1,1049,917,5%,Tier_1,13,0,Arrow,No,No
669,669,FAAAWR2103039934,G3M5R6,13-12-2020 00:00,Delhi,Shahadra,Clothing and Accessories,Topwear,4.1,1,299,241,5%,Tier_1,20,0,Cultsport,No,No
670,670,FAAAWR2103039935,G3M5R6,13-12-2020 00:00,Delhi,Shahadra,Clothing and Accessories,Topwear,4.5,1,299,229,5%,Tier_1,24,0,Cultsport,No,No
671,671,FAAAWR2103039936,G3M5R6,13-12-2020 00:00,Delhi,Shahadra,Clothing and Accessories,Topwear,4.5,1,299,228,5%,Tier_1,24,0,Cultsport,No,No
672,672,FAAAWR2103039937,G3M5R6,13-12-2020 00:00,Delhi,Shahadra,Clothing and Accessories,Topwear,4.1,1,299,229,5%,Tier_1,24,0,Cultsport,No,No
673,673,FAAVUF2103381948,G3M5R6,13-12-2020 00:00,Delhi,Shahadra,Clothing and Accessories,"Bags, Wallets & Belts",3.8,1,574,438,5%,Tier_1,24,0,Cultsport,No,No
674,674,FAAVUF2103341393,G3M5R6,12-11-2020 00:00,Delhi,Shahadra,Clothing and Accessories,"Bags, Wallets & Belts",3.8,1,574,438,5%,Tier_1,24,0,Cultsport,Yes,No
675,675,FAAABW2102365119,G3M5R6,12-11-2020 00:00,Delhi,Shahadra,Clothing and Accessories,Topwear,4.5,1,299,229,5%,Tier_1,24,0,Cultsport,Yes,No
676,676,FAAAWR2103002535,G3M5R6,12-11-2020 00:00,Delhi,Shahadra,Clothing and Accessories,Winter Wear,4.2,1,499,382,5%,Tier_1,24,0,Cultsport,Yes,No
677,677,FAAAWR2103002536,G3M5R6,12-11-2020 00:00,Delhi,Shahadra,Clothing and Accessories,Winter Wear,4.2,1,499,426,5%,Tier_1,15,0,Cultsport,Yes,No
678,678,FAC7XD2107151789,G3M5R6,28-02-2021 00:00,Delhi,Shahadra,Clothing and Accessories,Bottomwear,4,1,1199,1064,12%,Tier_1,12,0,Arrow,No,No
679,679,FAAVUF2003911885,G3M5R7,29-09-2019 00:00,Delhi,Najafgarh,Home Decor,Stickers & Wallpapers,4.3,1,89,89,18%,Tier_1,0,0,Aquire,No,No
680,680,FAAVUF2003911886,G3M5R7,29-09-2019 00:00,Delhi,Najafgarh,Home Decor,Stickers & Wallpapers,4.3,1,79,79,18%,Tier_1,0,0,Aquire,No,No
681,681,FADLSV2200001026,G3M5R7,27-04-2021 00:00,Delhi,Najafgarh,Health & Personal Care Appliances,Health Care,3,1,399,399,5%,Tier_1,0,0,Appliance,No,2nd Wave
682,682,FAAAOC2201118356,G3M5R7,10-02-2021 00:00,Delhi,Najafgarh,Food Products,Food Spreads,4.2,1,569,512,12%,Tier_1,11,0,ALPINO,Yes,No
683,683,FACK4J2000251341,G3M5R7,03-10-2020 00:00,Delhi,Najafgarh,Books,Books,4.2,1,100,100,0%,Tier_1,0,0,All,No,1st Wave
684,684,FAB8V12000006659,G3M5R7,11-06-2019 00:00,Delhi,Najafgarh,Home Furnishing,Covers & Protectors,3.9,1,327,367,5%,Tier_1,0,13,AJ,No,No
685,685,FAB8V12000006659,G3M5R7,11-03-2019 00:00,Delhi,Najafgarh,Home Furnishing,Covers & Protectors,3.9,1,329,368,5%,Tier_1,0,12,AJ,Yes,No
686,686,FAEAOH2200199204,G3M5R7,27-07-2021 00:00,Delhi,Najafgarh,Footwear,Men's Footwear,4,1,1500,1475,18%,Tier_1,2,0,ADIDAS,Yes,No
687,687,FAETLN2100004036,G3M5R7,12-06-2020 00:00,Delhi,Najafgarh,Home & Kitchen,"Kitchen, Cookware & Serveware",3.5,1,99,99,18%,Tier_1,0,0,aanya,No,1st Wave
688,688,FAC7NG2100054807,G3M5R7,29-12-2020 00:00,Delhi,Najafgarh,Food Products,Beauty and Grooming,4.3,1,284,284,5%,Tier_1,0,0,Bliss,No,No
689,689,FABONS2000004278,G3M5R7,14-10-2019 00:00,Delhi,Najafgarh,Beauty and Grooming,Hair Care and Accessory,3.8,1,289,289,18%,Tier_1,0,0,Beardhood,Yes,No
690,690,FAA0HH2100244292,G3M5R7,08-12-2020 00:00,Delhi,Najafgarh,Mobiles & Accessories,Mobile Accessories,3.9,1,127,127,18%,Tier_1,0,0,Aspir,No,No
691,691,FABGJX2000032458,G3M5R7,02-04-2020 00:00,Delhi,Najafgarh,Festive Decor & Gifting,Spiritual Items,3.9,1,166,211,5%,Tier_1,0,28,ASIAN,No,1st Wave
692,692,FABGJX2000032459,G3M5R7,08-05-2021 00:00,Delhi,Najafgarh,Computers,Laptop Accessories,4.4,1,449,449,18%,Tier_1,0,0,Flipkart,No,2nd Wave
693,693,FAD52R2100320703,G3M5R7,29-10-2020 00:00,Delhi,Najafgarh,Home Decor,Stickers & Wallpapers,4.3,3,927,927,18%,Tier_1,0,0,Flipkart,No,1st Wave
694,694,FAAAE82004078462,G3M5R7,30-12-2019 00:00,Delhi,Najafgarh,Home & Kitchen,Kitchen Appliances,4,1,599,599,18%,Tier_1,0,0,Flipkart,No,No
695,695,FAC9TA2004361947,G3M5R7,02-12-2020 00:00,Delhi,Najafgarh,Home & Kitchen,Kitchen Appliances,4.2,1,599,599,18%,Tier_1,0,0,Flipkart,No,No
696,696,FAAKCU2000050278,G3M5R7,11-03-2019 00:00,Delhi,Najafgarh,Home & Kitchen,Home Appliances,3.3,1,239,263,12%,Tier_1,0,11,ESN,Yes,No
697,697,FAFEWJ2100001375,G3M5R7,02-03-2021 00:00,Delhi,Najafgarh,Food Products,Coffee Powder,4.6,1,515,515,18%,Tier_1,0,0,Davidoff,No,No
698,698,FABUZA2200042106,G3M5R7,24-06-2021 00:00,Delhi,Najafgarh,Clothing and Accessories,Bottomwear,4.5,1,237,226,5%,Tier_1,5,0,JUGULAR,Yes,No
699,699,FADBI72000104766,G3M5R7,11-10-2019 00:00,Delhi,Najafgarh,Books,Books,4.3,1,16,14,0%,Tier_1,13,0,General,No,No
700,700,FAC7XD2201890069,G3M5R7,16-06-2021 00:00,Delhi,Najafgarh,"Kitchen, Cookware & Serveware","Knives, Choppers & Cutters",4.2,1,179,179,18%,Tier_1,0,0,Flipkart,Yes,No
701,701,FABQI02000002425,G3M5R7,19-10-2019 00:00,Delhi,Najafgarh,Clothing and Accessories,Winter Wear,3.8,1,290,290,5%,Tier_1,0,0,LANDLORD,No,No
702,702,FAC9462206681553,G3M5R7,03-08-2021 00:00,Delhi,Najafgarh,Beauty and Grooming,Shaving & Beard Care,3.3,1,148,148,18%,Tier_1,0,0,KONIT,No,No
703,703,FAC9462206681553,G3M5R7,10-02-2021 00:00,Delhi,Najafgarh,Food Products,"Dry Fruit, Nut & Seed",4.3,1,999,699,5%,Tier_1,31,0,Naturoz,Yes,No
704,704,FAB04T2200007250,G3M5R7,19-04-2021 00:00,Delhi,Najafgarh,Mobiles & Accessories,Mobile Accessories,4.4,1,259,259,18%,Tier_1,0,0,Mobile,No,2nd Wave
